step,time_seconds,total_vehicles,north_queue,south_queue,east_queue,west_queue,north_speed,south_speed,east_speed,west_speed,north_wait,south_wait,east_wait,west_wait,north_vehicles,south_vehicles,east_vehicles,west_vehicles,avg_speed_kmh,avg_waiting_time,max_waiting_time,halting_count,cars,trucks,buses,motorcycles,emergency_vehicles,emergency_detected,emergency_direction,emergency_direction_name,emergency_priority,emergency_distance,emergency_vehicle_id,emergency_type,north_congestion,south_congestion,east_congestion,west_congestion
762,762,189,183,6,0,0,5.320751218308253,44.817717032515475,0,0,63.65573770491803,0.0,0,0,183,6,0,0,6.574623148918007,61.63492063492063,265.0,150,144,9,4,32,0,0,0,none,0,999.0,,,82,13,20,20
763,763,190,184,6,0,0,5.268095610194766,46.20753374461228,0,0,63.85326086956522,0.0,0,0,184,6,0,0,6.560919972334267,61.83684210526316,266.0,148,145,9,4,32,0,0,0,none,0,999.0,,,82,12,20,20
764,764,188,183,5,0,0,4.995763670627768,46.065830714436174,0,0,64.80874316939891,0.0,0,0,183,5,0,0,6.088052687750332,63.08510638297872,267.0,150,145,8,3,32,0,0,0,none,0,999.0,,,82,12,20,20
765,765,189,183,6,0,0,4.911919092163611,45.8268943527081,0,0,63.15846994535519,0.0,0,0,183,6,0,0,6.21080719567296,61.15343915343915,268.0,142,146,8,3,32,0,0,0,none,0,999.0,,,82,13,20,20
766,766,191,185,6,0,0,5.150634794586666,47.915489898454304,0,0,61.64324324324324,0.0,0,0,185,6,0,0,6.494033384236959,59.70680628272251,269.0,134,148,8,3,32,0,0,0,none,0,999.0,,,81,11,20,20
767,767,191,185,6,0,0,4.966326140210812,47.08886245467587,0,0,61.810810810810814,0.0,0,0,185,6,0,0,6.289547176267306,59.86910994764398,270.0,131,147,9,3,32,0,0,0,none,0,999.0,,,82,12,20,20
768,768,192,186,6,0,0,5.462505493576,46.46009123851963,0,0,60.38709677419355,0.0,0,0,186,6,0,0,6.743680048105486,58.5,271.0,124,148,9,3,32,0,0,0,none,0,999.0,,,81,12,20,20
769,769,190,186,4,0,0,6.211237704092333,46.37099779463603,0,0,59.81182795698925,0.0,0,0,186,4,0,0,7.056706337577463,58.55263157894737,272.0,122,146,9,3,32,0,0,0,none,0,999.0,,,80,11,20,20
770,770,191,186,5,0,0,6.903256441404501,44.57422425717298,0,0,58.053763440860216,0.0,0,0,186,5,0,0,7.889407431346084,56.53403141361257,271.0,123,147,9,3,32,0,0,0,none,0,999.0,,,79,13,20,20
771,771,191,183,8,0,0,6.892531080112617,43.915629064210506,0,0,59.59016393442623,0.0,0,0,183,8,0,0,8.44323675483923,57.09424083769633,272.0,123,147,9,3,32,0,0,0,none,0,999.0,,,80,15,20,20
772,772,192,182,10,0,0,6.9537318584810865,44.83573929864568,0,0,60.604395604395606,0.0,0,0,182,10,0,0,8.926753079322992,57.447916666666664,273.0,127,148,9,3,32,0,0,0,none,0,999.0,,,80,16,20,20
773,773,192,181,11,0,0,7.153025131697437,44.625982237402695,0,0,61.65745856353591,0.0,0,0,181,11,0,0,9.2999132992118,58.125,274.0,131,148,9,3,32,0,0,0,none,0,999.0,,,80,16,20,20
774,774,192,177,15,0,0,6.713415625788253,43.24100546066113,0,0,63.813559322033896,0.0,0,0,177,15,0,0,9.567133581637696,58.828125,275.0,136,148,9,3,32,0,0,0,none,0,999.0,,,81,20,20,20
775,775,192,174,18,0,0,6.454733526593317,42.64672977027213,0,0,65.66666666666667,0.0,0,0,174,18,0,0,9.847733174438204,59.510416666666664,276.0,135,149,8,3,32,0,0,0,none,0,999.0,,,82,22,20,20
776,776,192,172,20,0,0,6.335852934460655,44.35398033453265,0,0,67.22674418604652,0.0,0,0,172,20,0,0,10.296074538634823,60.223958333333336,277.0,137,149,8,3,32,0,0,0,none,0,999.0,,,82,22,20,20
777,777,192,171,21,0,0,6.033487034988007,44.94868555293975,0,0,68.39766081871345,0.0,0,0,171,21,0,0,10.289836872888978,60.916666666666664,278.0,137,149,8,3,32,0,0,0,none,0,999.0,,,83,22,20,20
778,778,192,167,25,0,0,5.126089335642356,44.211826589875535,0,0,70.8502994011976,0.0,0,0,167,25,0,0,10.215378040620635,61.625,279.0,137,149,8,3,32,0,0,0,none,0,999.0,,,84,25,20,20
779,779,192,166,26,0,0,5.266481184264674,44.47776401661191,0,0,67.7289156626506,0.0,0,0,166,26,0,0,10.576342401145029,58.557291666666664,279.0,132,149,8,3,32,0,0,0,none,0,999.0,,,83,25,20,20
780,780,193,166,27,0,0,4.965855704171878,45.40675008388383,0,0,68.54819277108433,0.0,0,0,166,27,0,0,10.623390151074586,58.95854922279793,280.0,137,150,8,3,32,0,0,0,none,0,999.0,,,83,25,20,20
781,781,195,167,28,0,0,4.851245108576514,45.75136241960172,0,0,68.86826347305389,0.0,0,0,167,28,0,0,10.724082466057054,58.97948717948718,281.0,140,152,8,3,32,0,0,0,none,0,999.0,,,83,26,20,20
782,782,195,168,27,0,0,5.200107518946016,45.545124098426705,0,0,69.25,0.0,0,0,168,27,0,0,10.786340583797186,59.66153846153846,282.0,139,153,8,3,31,0,0,0,none,0,999.0,,,83,25,20,20
783,783,196,166,30,0,0,4.884833199720518,45.14553282043984,0,0,70.90361445783132,0.0,0,0,166,30,0,0,11.047185182483682,60.05102040816327,283.0,139,153,8,3,32,0,0,0,none,0,999.0,,,84,27,20,20
784,784,197,168,29,0,0,5.176656884014689,45.0513115228495,0,0,70.89285714285714,0.0,0,0,168,29,0,0,11.046529901914232,60.45685279187817,284.0,142,153,8,3,33,0,0,0,none,0,999.0,,,84,27,20,20
785,785,194,166,28,0,0,5.081758368003532,44.90135594238594,0,0,72.59638554216868,0.0,0,0,166,28,0,0,10.828916780800995,62.118556701030926,285.0,141,150,8,3,33,0,0,0,none,0,999.0,,,84,26,20,20
786,786,190,165,25,0,0,5.0085331959048025,45.069240850559446,0,0,72.14545454545454,0.0,0,0,165,25,0,0,10.279678939938307,62.65263157894737,286.0,140,146,8,3,33,0,0,0,none,0,999.0,,,84,24,20,20
787,787,190,165,25,0,0,4.922943323392067,44.9187268961828,0,0,72.9939393939394,0.0,0,0,165,25,0,0,10.185546425075056,63.38947368421053,287.0,141,146,8,3,33,0,0,0,none,0,999.0,,,84,25,20,20
788,788,187,166,21,0,0,5.074149366632512,44.00858897718397,0,0,70.21084337349397,0.0,0,0,166,21,0,0,9.446466114341499,62.32620320855615,287.0,142,145,8,1,33,0,0,0,none,0,999.0,,,84,23,20,20
789,789,182,165,17,0,0,4.8974021517685,44.6497269448348,0,0,71.47878787878788,0.0,0,0,165,17,0,0,8.610531390681286,64.8021978021978,288.0,140,140,8,1,33,0,0,0,none,0,999.0,,,84,20,20,20
790,790,181,165,16,0,0,4.877049630940966,44.09769507749152,0,0,71.64848484848486,0.0,0,0,165,16,0,0,8.344068012956486,65.31491712707182,289.0,139,139,8,1,33,0,0,0,none,0,999.0,,,84,20,20,20
791,791,179,165,14,0,0,4.585463173333814,44.44497054256816,0,0,72.37575757575758,0.0,0,0,165,14,0,0,7.7029665429945995,66.71508379888269,290.0,140,137,8,1,33,0,0,0,none,0,999.0,,,85,18,20,20
792,792,178,164,14,0,0,4.492709732086652,44.55098259561834,0,0,73.66463414634147,0.0,0,0,164,14,0,0,7.64336040674645,67.87078651685393,291.0,140,137,8,1,32,0,0,0,none,0,999.0,,,85,18,20,20
793,793,175,163,12,0,0,4.327585634767351,43.804436756275315,0,0,74.9877300613497,0.0,0,0,163,12,0,0,7.034569711670754,69.84571428571428,292.0,142,135,7,1,32,0,0,0,none,0,999.0,,,85,17,20,20
794,794,176,165,11,0,0,4.297390427667194,44.36661905591168,0,0,73.25454545454545,0.0,0,0,165,11,0,0,6.801717216932474,68.67613636363636,293.0,144,136,6,2,32,0,0,0,none,0,999.0,,,85,17,20,20
795,795,175,164,11,0,0,4.0501820773105415,46.19109700095691,0,0,74.57317073170732,0.0,0,0,164,11,0,0,6.699039586796885,69.88571428571429,294.0,143,135,6,2,32,0,0,0,none,0,999.0,,,85,15,20,20
796,796,172,163,9,0,0,3.709456052908542,45.064218762478134,0,0,75.91411042944786,0.0,0,0,163,9,0,0,5.873368055153462,71.94186046511628,295.0,144,132,6,2,32,0,0,0,none,0,999.0,,,86,15,20,20
797,797,172,162,10,0,0,3.22718354803731,45.538284350592946,0,0,74.46913580246914,0.0,0,0,162,10,0,0,5.687131269116126,70.13953488372093,294.0,145,132,6,2,32,0,0,0,none,0,999.0,,,86,15,20,20
798,798,171,162,9,0,0,2.9626768116831177,45.90822699992478,0,0,74.41358024691358,0.0,0,0,162,9,0,0,5.222968926853731,70.49707602339181,295.0,145,131,6,2,32,0,0,0,none,0,999.0,,,86,14,20,20
799,799,170,162,8,0,0,3.1012428629876827,45.651941919225436,0,0,74.35802469135803,0.0,0,0,162,8,0,0,5.103628700928282,70.85882352941177,296.0,143,131,6,1,32,0,0,0,none,0,999.0,,,86,14,20,20
800,800,169,161,8,0,0,2.969920191000484,45.581505805591156,0,0,74.8695652173913,0.0,0,0,161,8,0,0,4.987036669797676,71.32544378698225,297.0,144,131,6,1,31,0,0,0,none,0,999.0,,,86,14,20,20
801,801,170,163,7,0,0,2.9800136771998966,46.3435987902004,0,0,74.04907975460122,0.0,0,0,163,7,0,0,4.7655730642058,71.0,298.0,146,131,7,1,31,0,0,0,none,0,999.0,,,86,13,20,20
802,802,170,163,7,0,0,3.108157770076157,47.50982653493683,0,0,72.5521472392638,0.0,0,0,163,7,0,0,4.936461778041009,69.56470588235294,299.0,142,131,7,1,31,0,0,0,none,0,999.0,,,86,12,20,20
803,803,167,160,7,0,0,2.6585196569553737,43.26893013551846,0,0,74.80625,0.0,0,0,160,7,0,0,4.360752431505922,71.67065868263474,300.0,143,129,6,1,31,0,0,0,none,0,999.0,,,86,15,20,20
804,804,168,160,8,0,0,2.4580814482491613,44.7850880727413,0,0,75.7125,0.0,0,0,160,8,0,0,4.473653192272597,72.10714285714286,301.0,146,130,6,1,31,0,0,0,none,0,999.0,,,87,14,20,20
805,805,168,161,7,0,0,2.6630020805113412,45.06488550065778,0,0,76.15527950310559,0.0,0,0,161,7,0,0,4.429747223017442,72.98214285714286,302.0,148,130,6,1,31,0,0,0,none,0,999.0,,,87,14,20,20
806,806,167,161,6,0,0,3.0087369734182796,45.60035080205233,0,0,74.4968944099379,0.0,0,0,161,6,0,0,4.538974596003934,71.82035928143712,296.0,144,129,6,1,31,0,0,0,none,0,999.0,,,86,13,20,20
807,807,168,161,7,0,0,2.9396976970760242,45.22745550973197,0,0,71.96894409937889,0.0,0,0,161,7,0,0,4.701687605936689,68.9702380952381,287.0,138,130,6,1,31,0,0,0,none,0,999.0,,,86,14,20,20
808,808,168,162,6,0,0,3.107696038379457,45.68891578161672,0,0,67.30246913580247,0.0,0,0,162,6,0,0,4.628453886352217,64.89880952380952,282.0,135,130,6,1,31,0,0,0,none,0,999.0,,,84,13,20,20
809,809,169,163,6,0,0,3.2245828725113266,45.561464590626336,0,0,64.079754601227,0.0,0,0,163,6,0,0,4.727667430550912,61.80473372781065,276.0,136,131,6,1,31,0,0,0,none,0,999.0,,,83,13,20,20
810,810,169,164,5,0,0,3.81771318851517,44.84444414086029,0,0,57.93292682926829,0.0,0,0,164,5,0,0,5.031521796572718,56.218934911242606,269.0,131,131,6,1,31,0,0,0,none,0,999.0,,,81,13,20,20
811,811,168,164,4,0,0,4.047717362853864,44.51256791109119,0,0,54.73170731707317,0.0,0,0,164,4,0,0,5.011166185430943,53.42857142857143,261.0,126,130,6,1,31,0,0,0,none,0,999.0,,,80,12,20,20
812,812,169,164,5,0,0,4.365922715671873,45.24136055301666,0,0,51.27439024390244,0.0,0,0,164,5,0,0,5.575255196066689,49.75739644970414,190.0,126,131,6,1,31,0,0,0,none,0,999.0,,,79,12,20,20
813,813,169,164,5,0,0,4.786055467572584,44.312349509392355,0,0,48.90243902439025,0.0,0,0,164,5,0,0,5.955472451058375,47.455621301775146,191.0,122,131,6,1,31,0,0,0,none,0,999.0,,,79,13,20,20
814,814,170,165,5,0,0,5.167843034166276,44.24206264056494,0,0,47.224242424242426,0.0,0,0,165,5,0,0,6.31708478729565,45.83529411764706,192.0,123,132,6,1,31,0,0,0,none,0,999.0,,,78,13,20,20
815,815,170,164,6,0,0,5.266484268710189,41.76749260811399,0,0,44.94512195121951,0.0,0,0,164,6,0,0,6.554755151277383,43.358823529411765,193.0,122,132,6,1,31,0,0,0,none,0,999.0,,,77,15,20,20
816,816,171,164,7,0,0,5.24684496191193,42.080959799250245,0,0,42.5,0.0,0,0,164,7,0,0,6.754674224259112,40.760233918128655,194.0,126,133,6,1,31,0,0,0,none,0,999.0,,,77,16,20,20
817,817,170,164,6,0,0,5.28085852970383,40.625307293626925,0,0,40.59146341463415,0.0,0,0,164,6,0,0,6.528309662548175,39.15882352941176,195.0,125,132,6,1,31,0,0,0,none,0,999.0,,,76,16,20,20
818,818,171,165,6,0,0,5.476723923678604,41.91840601804618,0,0,38.09090909090909,0.0,0,0,165,6,0,0,6.755379435761675,36.75438596491228,196.0,124,132,6,1,32,0,0,0,none,0,999.0,,,75,15,20,20
819,819,171,164,7,0,0,5.208946023433104,45.87409201075111,0,0,35.951219512195124,0.0,0,0,164,7,0,0,6.8736011223291635,34.47953216374269,197.0,122,132,6,1,32,0,0,0,none,0,999.0,,,75,13,20,20
820,820,170,163,7,0,0,5.260877703475648,41.543237404051965,0,0,34.73006134969325,0.0,0,0,163,7,0,0,6.754857220558202,33.3,198.0,121,131,6,1,32,0,0,0,none,0,999.0,,,75,16,20,20
821,821,170,163,7,0,0,5.213845351352551,43.112429771417354,0,0,33.26993865030675,0.0,0,0,163,7,0,0,6.774375298061101,31.9,199.0,121,130,6,2,32,0,0,0,none,0,999.0,,,74,15,20,20
822,822,171,163,8,0,0,5.282594775889706,44.013495955603815,0,0,32.0920245398773,0.0,0,0,163,8,0,0,7.094566760905569,30.5906432748538,200.0,124,131,6,2,32,0,0,0,none,0,999.0,,,74,15,20,20
823,823,171,162,9,0,0,5.473212054008311,45.34429239280873,0,0,29.598765432098766,0.0,0,0,162,9,0,0,7.571689966576755,28.04093567251462,201.0,119,131,6,2,32,0,0,0,none,0,999.0,,,73,15,20,20
824,824,171,161,10,0,0,5.122837271473147,45.37778691610725,0,0,29.5527950310559,0.0,0,0,161,10,0,0,7.476927893966368,27.82456140350877,202.0,120,131,6,2,32,0,0,0,none,0,999.0,,,73,15,20,20
825,825,172,161,11,0,0,4.736853020852266,45.37588474827251,0,0,28.577639751552795,0.0,0,0,161,11,0,0,7.335860863884956,26.75,203.0,124,132,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
826,826,173,162,11,0,0,4.951728191954581,45.45124511844533,0,0,28.135802469135804,0.0,0,0,162,11,0,0,7.526841984968444,26.346820809248555,204.0,124,133,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
827,827,172,161,11,0,0,4.8765254379305265,45.23490194543203,0,0,27.59006211180124,0.0,0,0,161,11,0,0,7.457584400619577,25.825581395348838,205.0,125,132,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
828,828,173,162,11,0,0,5.054205555477104,45.62408036373158,0,0,27.234567901234566,0.0,0,0,162,11,0,0,7.633792971030856,25.502890173410403,206.0,130,133,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
829,829,172,162,10,0,0,4.773623977245534,44.792572359540905,0,0,27.265432098765434,0.0,0,0,162,10,0,0,7.100307022727823,25.680232558139537,207.0,131,132,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
830,830,171,160,11,0,0,4.7520541194684505,44.621151313848465,0,0,27.54375,0.0,0,0,160,11,0,0,7.316732886358394,25.771929824561404,208.0,128,131,6,2,32,0,0,0,none,0,999.0,,,73,16,20,20
831,831,167,157,10,0,0,4.355405349204136,44.40016921160662,0,0,28.67515923566879,0.0,0,0,157,10,0,0,6.753295400845003,26.95808383233533,209.0,128,128,6,2,31,0,0,0,none,0,999.0,,,74,16,20,20
832,832,168,157,11,0,0,4.110610427579208,43.368506390200814,0,0,27.751592356687897,0.0,0,0,157,11,0,0,6.681067901322289,25.93452380952381,210.0,127,129,6,2,31,0,0,0,none,0,999.0,,,74,17,20,20
833,833,168,157,11,0,0,4.127302513198193,44.48356190560332,0,0,28.305732484076433,0.0,0,0,157,11,0,0,6.769676640081863,26.452380952380953,211.0,125,129,6,2,31,0,0,0,none,0,999.0,,,74,16,20,20
834,834,168,156,12,0,0,3.5527210274628156,44.303064556557565,0,0,28.993589743589745,0.0,0,0,156,12,0,0,6.463459850969584,26.922619047619047,212.0,125,129,6,2,31,0,0,0,none,0,999.0,,,74,17,20,20
835,835,167,156,11,0,0,3.5635281436775688,44.6150105234108,0,0,29.53846153846154,0.0,0,0,156,11,0,0,6.267518001025265,27.592814371257486,213.0,126,128,6,2,31,0,0,0,none,0,999.0,,,75,16,20,20
836,836,167,156,11,0,0,3.5344903514592683,45.65833128742463,0,0,30.16025641025641,0.0,0,0,156,11,0,0,6.309114604726447,28.17365269461078,214.0,130,128,7,2,30,0,0,0,none,0,999.0,,,75,16,20,20
837,837,166,157,9,0,0,3.6571744051730946,46.004156118590494,0,0,30.547770700636942,0.0,0,0,157,9,0,0,5.9530951004788575,28.89156626506024,215.0,128,126,8,2,30,0,0,0,none,0,999.0,,,75,14,20,20
838,838,166,156,10,0,0,3.47929212497335,44.91790550704192,0,0,31.435897435897434,0.0,0,0,156,10,0,0,5.975594135941336,29.542168674698797,216.0,130,126,8,2,30,0,0,0,none,0,999.0,,,75,16,20,20
839,839,164,154,10,0,0,2.972589380514947,43.36053300797737,0,0,32.62337662337662,0.0,0,0,154,10,0,0,5.435268869994362,30.634146341463413,217.0,128,125,8,2,29,0,0,0,none,0,999.0,,,76,17,20,20
840,840,164,155,9,0,0,2.988566337435499,43.48387387192273,0,0,33.14193548387097,0.0,0,0,155,9,0,0,5.2108697996939455,31.323170731707318,218.0,133,126,8,2,28,0,0,0,none,0,999.0,,,76,16,20,20
841,841,165,155,10,0,0,3.03533430006427,43.709718674081635,0,0,31.703225806451613,0.0,0,0,155,10,0,0,5.50044850455017,29.78181818181818,219.0,127,127,8,2,28,0,0,0,none,0,999.0,,,75,16,20,20
842,842,165,154,11,0,0,2.863415802419694,43.80839901199193,0,0,31.954545454545453,0.0,0,0,154,11,0,0,5.59308134972451,29.824242424242424,220.0,126,127,8,2,28,0,0,0,none,0,999.0,,,76,17,20,20
843,843,165,155,10,0,0,2.8521281291343703,44.23387296292607,0,0,32.148387096774194,0.0,0,0,155,10,0,0,5.360112664515687,30.2,221.0,130,128,7,2,28,0,0,0,none,0,999.0,,,76,16,20,20
844,844,166,156,10,0,0,2.7802944967731897,43.54733911896473,0,0,32.43589743589744,0.0,0,0,156,10,0,0,5.236140558350993,30.481927710843372,222.0,135,130,7,2,27,0,0,0,none,0,999.0,,,76,16,20,20
845,845,165,154,11,0,0,2.6911384229102895,42.40845997485529,0,0,33.285714285714285,0.0,0,0,154,11,0,0,5.338959859706622,31.066666666666666,223.0,130,130,6,2,27,0,0,0,none,0,999.0,,,76,18,20,20
846,846,164,154,10,0,0,2.998957904317559,41.98031901127713,0,0,33.83766233766234,0.0,0,0,154,10,0,0,5.3758701669370454,31.774390243902438,224.0,131,129,6,2,27,0,0,0,none,0,999.0,,,76,18,20,20
847,847,166,155,11,0,0,2.7703050144264068,42.040928010167605,0,0,34.14193548387097,0.0,0,0,155,11,0,0,5.3725752129393785,31.879518072289155,225.0,129,131,6,2,27,0,0,0,none,0,999.0,,,76,18,20,20
848,848,166,155,11,0,0,3.0084677962224937,41.98303634008599,0,0,34.69032258064516,0.0,0,0,155,11,0,0,5.591119928647183,32.39156626506024,226.0,127,131,6,2,27,0,0,0,none,0,999.0,,,76,18,20,20
849,849,165,154,11,0,0,3.008555608414293,41.53879723944722,0,0,35.51298701298701,0.0,0,0,154,11,0,0,5.577238383816487,33.14545454545455,227.0,128,130,6,2,27,0,0,0,none,0,999.0,,,76,18,20,20
850,850,166,156,10,0,0,3.338339341239003,42.15879147270014,0,0,33.82692307692308,0.0,0,0,156,10,0,0,5.676920794941481,31.789156626506024,228.0,129,131,6,2,27,0,0,0,none,0,999.0,,,76,17,20,20
851,851,167,156,11,0,0,3.197775039416981,41.595535889636444,0,0,34.23717948717949,0.0,0,0,156,11,0,0,5.72696886787455,31.982035928143713,229.0,129,131,6,2,28,0,0,0,none,0,999.0,,,76,18,20,20
852,852,167,156,11,0,0,3.1077931312961393,41.38915423148549,0,0,34.8974358974359,0.0,0,0,156,11,0,0,5.629319910350527,32.59880239520958,230.0,131,131,6,2,28,0,0,0,none,0,999.0,,,76,19,20,20
853,853,166,156,10,0,0,2.8830867796260473,41.617005554712485,0,0,35.57692307692308,0.0,0,0,156,10,0,0,5.216455380534868,33.433734939759034,231.0,134,131,5,2,28,0,0,0,none,0,999.0,,,76,18,20,20
854,854,168,158,10,0,0,2.9597234690401755,40.53497886970487,0,0,35.39873417721519,0.0,0,0,158,10,0,0,5.196345814317836,33.291666666666664,232.0,135,132,5,3,28,0,0,0,none,0,999.0,,,76,18,20,20
855,855,167,158,9,0,0,3.3510537077867055,40.673626590085256,0,0,33.44303797468354,0.0,0,0,158,9,0,0,5.362449851144112,31.64071856287425,233.0,122,132,5,3,27,0,0,0,none,0,999.0,,,76,18,20,20
856,856,166,159,7,0,0,4.060947114707097,39.869731829144214,0,0,31.729559748427672,0.0,0,0,159,7,0,0,5.570956108689387,30.39156626506024,234.0,113,131,5,3,27,0,0,0,none,0,999.0,,,75,17,20,20
857,857,168,160,8,0,0,4.500425136451208,37.046519823465445,0,0,30.925,0.0,0,0,160,8,0,0,6.050239169166171,29.452380952380953,235.0,108,133,5,3,27,0,0,0,none,0,999.0,,,74,20,20,20
858,858,168,160,8,0,0,5.3715534248707435,37.41719915542053,0,0,28.51875,0.0,0,0,160,8,0,0,6.897536554896924,27.160714285714285,236.0,95,133,5,3,27,0,0,0,none,0,999.0,,,73,19,20,20
859,859,167,160,7,0,0,6.313996833436591,37.114353368682366,0,0,26.60625,0.0,0,0,160,7,0,0,7.605029742099588,25.491017964071855,237.0,97,133,4,3,27,0,0,0,none,0,999.0,,,72,19,20,20
860,860,168,161,7,0,0,6.835388220461219,37.76670513043372,0,0,24.695652173913043,0.0,0,0,161,7,0,0,8.124193091710072,23.666666666666668,238.0,96,134,4,3,27,0,0,0,none,0,999.0,,,71,19,20,20
861,861,168,159,9,0,0,6.429691338524804,40.62853804761444,0,0,23.264150943396228,0.0,0,0,159,9,0,0,8.261772412226033,22.017857142857142,239.0,92,134,4,3,27,0,0,0,none,0,999.0,,,71,18,20,20
862,862,168,157,11,0,0,6.690278198207087,40.44367391614779,0,0,22.095541401273884,0.0,0,0,157,11,0,0,8.900321965453205,20.648809523809526,240.0,94,134,4,3,27,0,0,0,none,0,999.0,,,71,19,20,20
863,863,167,152,15,0,0,6.275554339228641,41.288671877864786,0,0,21.769736842105264,0.0,0,0,152,15,0,0,9.420445136112125,19.81437125748503,241.0,93,133,4,3,27,0,0,0,none,0,999.0,,,71,21,20,20
864,864,167,150,17,0,0,6.3324229363063,42.506182729717075,0,0,21.6,0.0,0,0,150,17,0,0,10.014781717671472,19.40119760479042,242.0,97,132,5,3,27,0,0,0,none,0,999.0,,,71,21,20,20
865,865,167,148,19,0,0,6.341666574305931,42.67374625734419,0,0,21.986486486486488,0.0,0,0,148,19,0,0,10.475256478364177,19.48502994011976,243.0,95,133,5,3,26,0,0,0,none,0,999.0,,,71,22,20,20
866,866,167,145,22,0,0,6.112919872615805,43.876198586776724,0,0,22.944827586206898,0.0,0,0,145,22,0,0,11.087723056517243,19.922155688622755,244.0,97,133,5,3,26,0,0,0,none,0,999.0,,,71,23,20,20
867,867,166,143,23,0,0,5.887850697843589,43.908366430445064,0,0,23.86013986013986,0.0,0,0,143,23,0,0,11.155753480071507,20.55421686746988,245.0,99,133,5,3,25,0,0,0,none,0,999.0,,,72,24,20,20
868,868,167,142,25,0,0,5.024882519330461,44.551948308477705,0,0,24.507042253521128,0.0,0,0,142,25,0,0,10.942107936867473,20.838323353293415,246.0,107,134,5,3,25,0,0,0,none,0,999.0,,,72,25,20,20
869,869,167,142,25,0,0,5.560391865027571,44.86820227000723,0,0,24.739436619718308,0.0,0,0,142,25,0,0,11.444794620264046,21.035928143712574,247.0,103,134,5,3,25,0,0,0,none,0,999.0,,,72,25,20,20
870,870,167,141,26,0,0,5.863717929489638,44.4645387479696,0,0,25.19148936170213,0.0,0,0,141,26,0,0,11.87342655991167,21.269461077844312,248.0,106,134,5,3,25,0,0,0,none,0,999.0,,,72,25,20,20
871,871,169,142,27,0,0,5.787966920165471,44.5626296508251,0,0,25.429577464788732,0.0,0,0,142,27,0,0,11.982735522105177,21.366863905325445,249.0,107,136,5,3,25,0,0,0,none,0,999.0,,,72,26,20,20
872,872,170,141,29,0,0,5.128881364659172,44.549291712161384,0,0,25.95744680851064,0.0,0,0,141,29,0,0,11.853539600409551,21.529411764705884,250.0,107,137,5,3,25,0,0,0,none,0,999.0,,,73,27,20,20
873,873,171,140,31,0,0,4.922648934181826,43.772995261715614,0,0,26.507142857142856,0.0,0,0,140,31,0,0,11.965694174845844,21.70175438596491,251.0,108,138,5,3,25,0,0,0,none,0,999.0,,,73,29,20,20
874,874,171,141,30,0,0,5.329080046274279,43.87186117186157,0,0,26.361702127659573,0.0,0,0,141,30,0,0,12.090971471815909,21.736842105263158,252.0,103,138,5,3,25,0,0,0,none,0,999.0,,,73,28,20,20
875,875,168,141,27,0,0,5.589843738582195,43.54556656658964,0,0,27.106382978723403,0.0,0,0,141,27,0,0,11.68987062165482,22.75,253.0,107,135,5,3,25,0,0,0,none,0,999.0,,,73,27,20,20
876,876,168,141,27,0,0,5.383041432814592,44.52310231752553,0,0,27.00709219858156,0.0,0,0,141,27,0,0,11.673408360714564,22.666666666666668,254.0,111,134,5,4,25,0,0,0,none,0,999.0,,,73,26,20,20
877,877,163,141,22,0,0,5.486106796578711,43.72588083363232,0,0,27.354609929078013,0.0,0,0,141,22,0,0,10.647303292377357,23.662576687116566,255.0,112,129,5,4,25,0,0,0,none,0,999.0,,,73,24,20,20
878,878,159,140,19,0,0,5.457008281113897,45.081537661927534,0,0,27.285714285714285,0.0,0,0,140,19,0,0,10.192014936682824,24.0251572327044,256.0,111,127,3,4,25,0,0,0,none,0,999.0,,,73,21,20,20
879,879,158,141,17,0,0,5.629102118667526,44.53924857589451,0,0,27.822695035460992,0.0,0,0,141,17,0,0,9.815636864065365,24.829113924050635,257.0,113,126,3,4,25,0,0,0,none,0,999.0,,,73,20,20,20
880,880,156,141,15,0,0,5.50884098706061,43.026736903736534,0,0,28.609929078014183,0.0,0,0,141,15,0,0,9.11633097904868,25.858974358974358,258.0,116,125,3,3,25,0,0,0,none,0,999.0,,,73,20,20,20
881,881,153,140,13,0,0,5.476077675219069,43.01502666549558,0,0,29.164285714285715,0.0,0,0,140,13,0,0,8.665661576353676,26.686274509803923,259.0,111,122,3,3,25,0,0,0,none,0,999.0,,,73,19,20,20
882,882,153,139,14,0,0,5.0401364237049195,43.74858388520726,0,0,29.992805755395683,0.0,0,0,139,14,0,0,8.582085864626702,27.248366013071895,260.0,111,122,3,2,26,0,0,0,none,0,999.0,,,74,19,20,20
883,883,151,139,12,0,0,4.743878573240049,45.14231178604573,0,0,30.769784172661872,0.0,0,0,139,12,0,0,7.954350086840501,28.32450331125828,261.0,112,122,2,2,25,0,0,0,none,0,999.0,,,74,17,20,20
884,884,149,139,10,0,0,5.016905673135411,44.754773962981474,0,0,30.503597122302157,0.0,0,0,139,10,0,0,7.683876699299576,28.456375838926174,262.0,111,121,1,2,25,0,0,0,none,0,999.0,,,74,16,20,20
